symbol,time,open,high,low,close,tickVolume,spread,volume,timeframe,brokerTime
EURUSDm,2021-06-01 00:00:00+00:00,1.22322,1.22539,1.22093,1.2217,38664,0,0,1d,2021-06-01 00:00:00.000
EURUSDm,2021-06-02 00:00:00+00:00,1.22171,1.22261,1.21637,1.22091,37576,0,0,1d,2021-06-02 00:00:00.000
EURUSDm,2021-06-03 00:00:00+00:00,1.2209,1.22137,1.21178,1.21296,44384,0,0,1d,2021-06-03 00:00:00.000
EURUSDm,2021-06-04 00:00:00+00:00,1.21297,1.21851,1.21035,1.21664,43885,0,0,1d,2021-06-04 00:00:00.000
EURUSDm,2021-06-06 00:00:00+00:00,1.2159,1.21672,1.2157,1.21662,668,0,0,1d,2021-06-06 00:00:00.000
EURUSDm,2021-06-07 00:00:00+00:00,1.21663,1.22014,1.21445,1.21902,29885,0,0,1d,2021-06-07 00:00:00.000
EURUSDm,2021-06-08 00:00:00+00:00,1.21901,1.21937,1.21639,1.21721,35963,0,0,1d,2021-06-08 00:00:00.000
EURUSDm,2021-06-09 00:00:00+00:00,1.21721,1.22176,1.21709,1.2178,28471,0,0,1d,2021-06-09 00:00:00.000
EURUSDm,2021-06-10 00:00:00+00:00,1.21781,1.21942,1.21429,1.21723,51593,0,0,1d,2021-06-10 00:00:00.000
EURUSDm,2021-06-11 00:00:00+00:00,1.21721,1.21926,1.20924,1.21072,34859,0,0,1d,2021-06-11 00:00:00.000
EURUSDm,2021-06-13 00:00:00+00:00,1.21027,1.21109,1.20998,1.21092,1137,0,0,1d,2021-06-13 00:00:00.000
EURUSDm,2021-06-14 00:00:00+00:00,1.21093,1.213,1.20938,1.21214,30067,0,0,1d,2021-06-14 00:00:00.000
EURUSDm,2021-06-15 00:00:00+00:00,1.21215,1.21468,1.21009,1.21242,33541,0,0,1d,2021-06-15 00:00:00.000
EURUSDm,2021-06-16 00:00:00+00:00,1.21243,1.21343,1.19863,1.19946,57016,0,0,1d,2021-06-16 00:00:00.000
EURUSDm,2021-06-17 00:00:00+00:00,1.19947,1.20059,1.18914,1.19125,67072,0,0,1d,2021-06-17 00:00:00.000
EURUSDm,2021-06-18 00:00:00+00:00,1.19127,1.19246,1.18468,1.18616,67636,0,0,1d,2021-06-18 00:00:00.000
EURUSDm,2021-06-20 00:00:00+00:00,1.18541,1.1875,1.18535,1.18701,1390,0,0,1d,2021-06-20 00:00:00.000
EURUSDm,2021-06-21 00:00:00+00:00,1.18702,1.19209,1.18472,1.19115,56583,0,0,1d,2021-06-21 00:00:00.000
EURUSDm,2021-06-22 00:00:00+00:00,1.19116,1.19522,1.18805,1.19359,48550,0,0,1d,2021-06-22 00:00:00.000
EURUSDm,2021-06-23 00:00:00+00:00,1.1936,1.19696,1.19112,1.19293,45057,0,0,1d,2021-06-23 00:00:00.000
EURUSDm,2021-06-24 00:00:00+00:00,1.19292,1.19559,1.19172,1.19275,41666,0,0,1d,2021-06-24 00:00:00.000
EURUSDm,2021-06-25 00:00:00+00:00,1.19276,1.19747,1.19258,1.1935,37345,0,0,1d,2021-06-25 00:00:00.000
EURUSDm,2021-06-27 00:00:00+00:00,1.19311,1.19415,1.19303,1.19412,854,0,0,1d,2021-06-27 00:00:00.000
EURUSDm,2021-06-28 00:00:00+00:00,1.19413,1.19442,1.19019,1.19282,39667,0,0,1d,2021-06-28 00:00:00.000
EURUSDm,2021-06-29 00:00:00+00:00,1.19283,1.19294,1.18773,1.18999,39747,0,0,1d,2021-06-29 00:00:00.000
EURUSDm,2021-06-30 00:00:00+00:00,1.19,1.19086,1.18447,1.18556,45034,0,0,1d,2021-06-30 00:00:00.000
EURUSDm,2021-07-01 00:00:00+00:00,1.18557,1.18839,1.1837,1.18452,44144,0,0,1d,2021-07-01 00:00:00.000
EURUSDm,2021-07-02 00:00:00+00:00,1.18451,1.18738,1.18066,1.18645,48361,0,0,1d,2021-07-02 00:00:00.000
EURUSDm,2021-07-04 00:00:00+00:00,1.18585,1.18643,1.18553,1.18553,970,0,0,1d,2021-07-04 00:00:00.000
EURUSDm,2021-07-05 00:00:00+00:00,1.18554,1.188,1.18509,1.18622,25936,0,0,1d,2021-07-05 00:00:00.000
EURUSDm,2021-07-06 00:00:00+00:00,1.18623,1.18947,1.18068,1.18219,53906,0,0,1d,2021-07-06 00:00:00.000
EURUSDm,2021-07-07 00:00:00+00:00,1.1822,1.18357,1.17809,1.17926,50530,0,0,1d,2021-07-07 00:00:00.000
EURUSDm,2021-07-08 00:00:00+00:00,1.17927,1.18674,1.17832,1.18459,60764,0,0,1d,2021-07-08 00:00:00.000
EURUSDm,2021-07-09 00:00:00+00:00,1.18461,1.18808,1.18246,1.1877,41221,0,0,1d,2021-07-09 00:00:00.000
EURUSDm,2021-07-11 00:00:00+00:00,1.18719,1.18757,1.18643,1.18719,1401,0,0,1d,2021-07-11 00:00:00.000
EURUSDm,2021-07-12 00:00:00+00:00,1.1872,1.18798,1.18357,1.18624,36886,0,0,1d,2021-07-12 00:00:00.000
EURUSDm,2021-07-13 00:00:00+00:00,1.18625,1.18748,1.17703,1.17745,49224,0,0,1d,2021-07-13 00:00:00.000
EURUSDm,2021-07-14 00:00:00+00:00,1.17743,1.18383,1.17715,1.18326,43321,0,0,1d,2021-07-14 00:00:00.000
EURUSDm,2021-07-15 00:00:00+00:00,1.18327,1.18502,1.17959,1.18111,43254,0,0,1d,2021-07-15 00:00:00.000
EURUSDm,2021-07-16 00:00:00+00:00,1.18111,1.18219,1.17917,1.18132,52654,0,0,1d,2021-07-16 00:00:00.000
EURUSDm,2021-07-18 00:00:00+00:00,1.1804,1.18134,1.18002,1.1812,2066,0,0,1d,2021-07-18 00:00:00.000
EURUSDm,2021-07-19 00:00:00+00:00,1.18121,1.18239,1.17634,1.17917,44693,8,0,1d,2021-07-19 00:00:00.000
EURUSDm,2021-07-20 00:00:00+00:00,1.17915,1.1802,1.17552,1.17809,44153,8,0,1d,2021-07-20 00:00:00.000
EURUSDm,2021-07-21 00:00:00+00:00,1.1781,1.18044,1.17514,1.17918,35938,8,0,1d,2021-07-21 00:00:00.000
EURUSDm,2021-07-22 00:00:00+00:00,1.1792,1.183,1.1757,1.1772,45646,8,0,1d,2021-07-22 00:00:00.000
EURUSDm,2021-07-23 00:00:00+00:00,1.17721,1.17859,1.17541,1.17714,31297,8,0,1d,2021-07-23 00:00:00.000
EURUSDm,2021-07-25 00:00:00+00:00,1.17687,1.17739,1.1765,1.17725,885,0,0,1d,2021-07-25 00:00:00.000
EURUSDm,2021-07-26 00:00:00+00:00,1.17728,1.18168,1.1763,1.18044,22085,8,0,1d,2021-07-26 00:00:00.000
EURUSDm,2021-07-27 00:00:00+00:00,1.18042,1.18407,1.17696,1.18201,23390,8,0,1d,2021-07-27 00:00:00.000
