symbol,time,open,high,low,close,tickVolume,spread,volume,timeframe,brokerTime
GBPUSDm,2021-06-01 00:00:00+00:00,1.42266,1.42482,1.41426,1.4155,59065,0,0,1d,2021-06-01 00:00:00.000
GBPUSDm,2021-06-02 00:00:00+00:00,1.41552,1.41828,1.41102,1.41703,48104,0,0,1d,2021-06-02 00:00:00.000
GBPUSDm,2021-06-03 00:00:00+00:00,1.41706,1.42025,1.40859,1.41075,59865,0,0,1d,2021-06-03 00:00:00.000
GBPUSDm,2021-06-04 00:00:00+00:00,1.41078,1.41998,1.40822,1.41577,54505,0,0,1d,2021-06-04 00:00:00.000
GBPUSDm,2021-06-06 00:00:00+00:00,1.41505,1.41648,1.4148,1.41637,1288,0,0,1d,2021-06-06 00:00:00.000
GBPUSDm,2021-06-07 00:00:00+00:00,1.41639,1.41903,1.41109,1.41752,42618,0,0,1d,2021-06-07 00:00:00.000
GBPUSDm,2021-06-08 00:00:00+00:00,1.41753,1.41841,1.41204,1.41487,43688,0,0,1d,2021-06-08 00:00:00.000
GBPUSDm,2021-06-09 00:00:00+00:00,1.41488,1.41884,1.41071,1.41106,37713,0,0,1d,2021-06-09 00:00:00.000
GBPUSDm,2021-06-10 00:00:00+00:00,1.41108,1.41778,1.40726,1.41697,58474,0,0,1d,2021-06-10 00:00:00.000
GBPUSDm,2021-06-11 00:00:00+00:00,1.417,1.41848,1.40952,1.41113,41346,0,0,1d,2021-06-11 00:00:00.000
GBPUSDm,2021-06-13 00:00:00+00:00,1.4101,1.41184,1.40998,1.4117,960,0,0,1d,2021-06-13 00:00:00.000
GBPUSDm,2021-06-14 00:00:00+00:00,1.41172,1.41234,1.40696,1.41091,35541,0,0,1d,2021-06-14 00:00:00.000
GBPUSDm,2021-06-15 00:00:00+00:00,1.41093,1.41283,1.40337,1.40802,43014,0,0,1d,2021-06-15 00:00:00.000
GBPUSDm,2021-06-16 00:00:00+00:00,1.40804,1.41322,1.39801,1.39885,62007,0,0,1d,2021-06-16 00:00:00.000
GBPUSDm,2021-06-17 00:00:00+00:00,1.39887,1.40082,1.38953,1.39374,67121,0,0,1d,2021-06-17 00:00:00.000
GBPUSDm,2021-06-18 00:00:00+00:00,1.39376,1.39439,1.37916,1.37977,68737,0,0,1d,2021-06-18 00:00:00.000
GBPUSDm,2021-06-20 00:00:00+00:00,1.38006,1.38227,1.37913,1.38158,1640,0,0,1d,2021-06-20 00:00:00.000
GBPUSDm,2021-06-21 00:00:00+00:00,1.3816,1.39363,1.3786,1.39238,60617,0,0,1d,2021-06-21 00:00:00.000
GBPUSDm,2021-06-22 00:00:00+00:00,1.3924,1.39632,1.38597,1.39488,49350,0,0,1d,2021-06-22 00:00:00.000
GBPUSDm,2021-06-23 00:00:00+00:00,1.39487,1.40008,1.39234,1.39662,48388,0,0,1d,2021-06-23 00:00:00.000
GBPUSDm,2021-06-24 00:00:00+00:00,1.39664,1.39862,1.3889,1.39157,57173,0,0,1d,2021-06-24 00:00:00.000
GBPUSDm,2021-06-25 00:00:00+00:00,1.39159,1.3935,1.38708,1.3879,40364,0,0,1d,2021-06-25 00:00:00.000
GBPUSDm,2021-06-27 00:00:00+00:00,1.38845,1.38958,1.38754,1.38958,1065,0,0,1d,2021-06-27 00:00:00.000
GBPUSDm,2021-06-28 00:00:00+00:00,1.3896,1.39383,1.38689,1.3878,41401,0,0,1d,2021-06-28 00:00:00.000
GBPUSDm,2021-06-29 00:00:00+00:00,1.38782,1.38801,1.38137,1.38398,42448,0,0,1d,2021-06-29 00:00:00.000
GBPUSDm,2021-06-30 00:00:00+00:00,1.384,1.38723,1.37979,1.38279,47212,0,0,1d,2021-06-30 00:00:00.000
GBPUSDm,2021-07-01 00:00:00+00:00,1.38281,1.38337,1.3748,1.37586,49058,0,0,1d,2021-07-01 00:00:00.000
GBPUSDm,2021-07-02 00:00:00+00:00,1.37587,1.38439,1.37312,1.38298,52344,0,0,1d,2021-07-02 00:00:00.000
GBPUSDm,2021-07-04 00:00:00+00:00,1.38229,1.38337,1.38229,1.38308,1203,0,0,1d,2021-07-04 00:00:00.000
GBPUSDm,2021-07-05 00:00:00+00:00,1.3831,1.38615,1.38163,1.38528,28997,0,0,1d,2021-07-05 00:00:00.000
GBPUSDm,2021-07-06 00:00:00+00:00,1.3853,1.38977,1.37725,1.38035,58056,0,0,1d,2021-07-06 00:00:00.000
GBPUSDm,2021-07-07 00:00:00+00:00,1.38037,1.38414,1.37534,1.37991,60608,0,0,1d,2021-07-07 00:00:00.000
GBPUSDm,2021-07-08 00:00:00+00:00,1.37994,1.38016,1.37414,1.37893,74016,0,0,1d,2021-07-08 00:00:00.000
GBPUSDm,2021-07-09 00:00:00+00:00,1.37895,1.39005,1.37551,1.38999,62771,0,0,1d,2021-07-09 00:00:00.000
GBPUSDm,2021-07-11 00:00:00+00:00,1.38896,1.39008,1.38804,1.38981,1759,0,0,1d,2021-07-11 00:00:00.000
GBPUSDm,2021-07-12 00:00:00+00:00,1.38984,1.39096,1.38384,1.38858,47148,0,0,1d,2021-07-12 00:00:00.000
GBPUSDm,2021-07-13 00:00:00+00:00,1.3886,1.39046,1.37995,1.3805,52680,0,0,1d,2021-07-13 00:00:00.000
GBPUSDm,2021-07-14 00:00:00+00:00,1.38052,1.38917,1.3801,1.38561,56590,0,0,1d,2021-07-14 00:00:00.000
GBPUSDm,2021-07-15 00:00:00+00:00,1.38562,1.38985,1.38043,1.38276,63390,0,0,1d,2021-07-15 00:00:00.000
GBPUSDm,2021-07-16 00:00:00+00:00,1.38278,1.38618,1.37601,1.37762,65917,0,0,1d,2021-07-16 00:00:00.000
GBPUSDm,2021-07-18 00:00:00+00:00,1.3766,1.37689,1.37568,1.37628,2219,0,0,1d,2021-07-18 00:00:00.000
GBPUSDm,2021-07-19 00:00:00+00:00,1.3763,1.37633,1.36541,1.36683,79608,8,0,1d,2021-07-19 00:00:00.000
GBPUSDm,2021-07-20 00:00:00+00:00,1.36684,1.36891,1.35716,1.36337,67904,8,0,1d,2021-07-20 00:00:00.000
GBPUSDm,2021-07-21 00:00:00+00:00,1.36339,1.37226,1.359,1.37114,51959,8,0,1d,2021-07-21 00:00:00.000
GBPUSDm,2021-07-22 00:00:00+00:00,1.37116,1.37867,1.36901,1.37722,55323,8,0,1d,2021-07-22 00:00:00.000
GBPUSDm,2021-07-23 00:00:00+00:00,1.37724,1.37796,1.37197,1.37463,43810,8,0,1d,2021-07-23 00:00:00.000
GBPUSDm,2021-07-25 00:00:00+00:00,1.37493,1.37607,1.37394,1.37565,1727,0,0,1d,2021-07-25 00:00:00.000
GBPUSDm,2021-07-26 00:00:00+00:00,1.37566,1.38329,1.37367,1.38256,35481,8,0,1d,2021-07-26 00:00:00.000
GBPUSDm,2021-07-27 00:00:00+00:00,1.38258,1.38936,1.37663,1.38814,41965,8,0,1d,2021-07-27 00:00:00.000
GBPUSDm,2021-07-28 00:00:00+00:00,1.38817,1.39108,1.38426,1.39052,47652,8,0,1d,2021-07-28 00:00:00.000
GBPUSDm,2021-07-29 00:00:00+00:00,1.39054,1.39815,1.38978,1.39631,29643,8,0,1d,2021-07-29 00:00:00.000
GBPUSDm,2021-07-30 00:00:00+00:00,1.39634,1.39829,1.38877,1.39054,31802,8,0,1d,2021-07-30 00:00:00.000
GBPUSDm,2021-08-01 00:00:00+00:00,1.38959,1.39017,1.38897,1.3895,1363,0,0,1d,2021-08-01 00:00:00.000
GBPUSDm,2021-08-02 00:00:00+00:00,1.38952,1.39322,1.38754,1.38902,29703,8,0,1d,2021-08-02 00:00:00.000
GBPUSDm,2021-08-03 00:00:00+00:00,1.38904,1.39381,1.38821,1.39166,29207,8,0,1d,2021-08-03 00:00:00.000
GBPUSDm,2021-08-04 00:00:00+00:00,1.39167,1.39571,1.38822,1.3889,27441,8,0,1d,2021-08-04 00:00:00.000
GBPUSDm,2021-08-05 00:00:00+00:00,1.38892,1.39486,1.38714,1.39267,36913,8,0,1d,2021-08-05 00:00:00.000
GBPUSDm,2021-08-06 00:00:00+00:00,1.39269,1.39325,1.38608,1.3873,34470,8,0,1d,2021-08-06 00:00:00.000
GBPUSDm,2021-08-08 00:00:00+00:00,1.38719,1.38763,1.38578,1.38661,3442,0,0,1d,2021-08-08 00:00:00.000
GBPUSDm,2021-08-09 00:00:00+00:00,1.38664,1.38941,1.38398,1.38462,27037,8,0,1d,2021-08-09 00:00:00.000
GBPUSDm,2021-08-10 00:00:00+00:00,1.38464,1.3872,1.3827,1.3835,23589,8,0,1d,2021-08-10 00:00:00.000
GBPUSDm,2021-08-11 00:00:00+00:00,1.38352,1.38874,1.38016,1.38659,29201,8,0,1d,2021-08-11 00:00:00.000
GBPUSDm,2021-08-12 00:00:00+00:00,1.3866,1.38781,1.37939,1.38104,21838,8,0,1d,2021-08-12 00:00:00.000
GBPUSDm,2021-08-13 00:00:00+00:00,1.38106,1.38746,1.37903,1.38666,17278,8,0,1d,2021-08-13 00:00:00.000
GBPUSDm,2021-08-15 00:00:00+00:00,1.38551,1.3872,1.38523,1.38634,1574,0,0,1d,2021-08-15 00:00:00.000
GBPUSDm,2021-08-16 00:00:00+00:00,1.38636,1.38776,1.38272,1.38403,22725,8,0,1d,2021-08-16 00:00:00.000
GBPUSDm,2021-08-17 00:00:00+00:00,1.38404,1.38405,1.37226,1.37395,28556,8,0,1d,2021-08-17 00:00:00.000
GBPUSDm,2021-08-18 00:00:00+00:00,1.37397,1.37848,1.37305,1.37426,27237,8,0,1d,2021-08-18 00:00:00.000
GBPUSDm,2021-08-19 00:00:00+00:00,1.37428,1.37492,1.36273,1.36296,33446,8,0,1d,2021-08-19 00:00:00.000
GBPUSDm,2021-08-20 00:00:00+00:00,1.36298,1.36404,1.36016,1.3623,25283,8,0,1d,2021-08-20 00:00:00.000
GBPUSDm,2021-08-22 00:00:00+00:00,1.36173,1.36296,1.36105,1.3624,2081,0,0,1d,2021-08-22 00:00:00.000
GBPUSDm,2021-08-23 00:00:00+00:00,1.36242,1.37317,1.36242,1.37227,24375,8,0,1d,2021-08-23 00:00:00.000
GBPUSDm,2021-08-24 00:00:00+00:00,1.3723,1.37472,1.36932,1.37243,23019,0,0,1d,2021-08-24 00:00:00.000
GBPUSDm,2021-08-25 00:00:00+00:00,1.37244,1.37664,1.36962,1.37638,21892,8,0,1d,2021-08-25 00:00:00.000
GBPUSDm,2021-08-26 00:00:00+00:00,1.3764,1.37675,1.36884,1.36999,24685,8,0,1d,2021-08-26 00:00:00.000
GBPUSDm,2021-08-27 00:00:00+00:00,1.37,1.37806,1.36793,1.37589,32858,8,0,1d,2021-08-27 00:00:00.000
GBPUSDm,2021-08-29 00:00:00+00:00,1.37533,1.37654,1.37465,1.37621,2025,0,0,1d,2021-08-29 00:00:00.000
GBPUSDm,2021-08-30 00:00:00+00:00,1.37623,1.37747,1.37332,1.37583,17157,8,0,1d,2021-08-30 00:00:00.000
GBPUSDm,2021-08-31 00:00:00+00:00,1.37585,1.38071,1.37424,1.37518,33240,8,0,1d,2021-08-31 00:00:00.000
GBPUSDm,2021-09-01 00:00:00+00:00,1.37519,1.37979,1.37307,1.37707,25484,8,0,1d,2021-09-01 00:00:00.000
GBPUSDm,2021-09-02 00:00:00+00:00,1.37709,1.38394,1.37669,1.38357,19628,8,0,1d,2021-09-02 00:00:00.000
GBPUSDm,2021-09-03 00:00:00+00:00,1.38359,1.38911,1.38175,1.3858,29750,8,0,1d,2021-09-03 00:00:00.000
