symbol,time,open,high,low,close,tickVolume,spread,volume,timeframe,brokerTime
GBPTRYm,2024-07-16 01:45:00+00:00,42.65773,42.68292,42.65623,42.68258,819,24533,0,15m,2024-07-16 01:45:00.000
GBPTRYm,2024-07-16 02:00:00+00:00,42.68255,42.70781,42.67822,42.70576,813,25023,0,15m,2024-07-16 02:00:00.000
GBPTRYm,2024-07-16 02:15:00+00:00,42.70553,42.70893,42.70267,42.70599,743,25682,0,15m,2024-07-16 02:15:00.000
GBPTRYm,2024-07-16 02:30:00+00:00,42.70594,42.71396,42.68461,42.69062,945,23815,0,15m,2024-07-16 02:30:00.000
GBPTRYm,2024-07-16 02:45:00+00:00,42.69054,42.69694,42.68986,42.68986,668,25423,0,15m,2024-07-16 02:45:00.000
GBPTRYm,2024-07-16 03:00:00+00:00,42.68926,42.69717,42.68768,42.6947,672,25241,0,15m,2024-07-16 03:00:00.000
GBPTRYm,2024-07-16 03:15:00+00:00,42.6948,42.70046,42.69407,42.70017,686,24677,0,15m,2024-07-16 03:15:00.000
GBPTRYm,2024-07-16 03:30:00+00:00,42.70018,42.70082,42.69322,42.69694,662,24632,0,15m,2024-07-16 03:30:00.000
GBPTRYm,2024-07-16 03:45:00+00:00,42.69674,42.70102,42.69626,42.69808,577,24506,0,15m,2024-07-16 03:45:00.000
GBPTRYm,2024-07-16 04:00:00+00:00,42.698,42.70536,42.69744,42.70108,607,24396,0,15m,2024-07-16 04:00:00.000
GBPTRYm,2024-07-16 04:15:00+00:00,42.70117,42.70308,42.69486,42.69611,617,24062,0,15m,2024-07-16 04:15:00.000
GBPTRYm,2024-07-16 04:30:00+00:00,42.6946,42.70429,42.69407,42.70306,619,24018,0,15m,2024-07-16 04:30:00.000
GBPTRYm,2024-07-16 04:45:00+00:00,42.70301,42.70427,42.69742,42.69777,632,24055,0,15m,2024-07-16 04:45:00.000
GBPTRYm,2024-07-16 05:00:00+00:00,42.69783,42.69938,42.69112,42.69112,699,23767,0,15m,2024-07-16 05:00:00.000
GBPTRYm,2024-07-16 05:15:00+00:00,42.69132,42.69339,42.67768,42.67795,627,23569,0,15m,2024-07-16 05:15:00.000
GBPTRYm,2024-07-16 05:30:00+00:00,42.67799,42.69321,42.67756,42.68955,729,23392,0,15m,2024-07-16 05:30:00.000
GBPTRYm,2024-07-16 05:45:00+00:00,42.68937,42.70037,42.6827,42.69868,825,22929,0,15m,2024-07-16 05:45:00.000
GBPTRYm,2024-07-16 06:00:00+00:00,42.69865,42.70638,42.67446,42.69839,1425,23843,0,15m,2024-07-16 06:00:00.000
GBPTRYm,2024-07-16 06:15:00+00:00,42.69914,42.72146,42.69689,42.71275,1208,22621,0,15m,2024-07-16 06:15:00.000
GBPTRYm,2024-07-16 06:30:00+00:00,42.71198,42.71479,42.68018,42.68384,1417,22203,0,15m,2024-07-16 06:30:00.000
GBPTRYm,2024-07-16 06:45:00+00:00,42.68384,42.70545,42.68031,42.69735,1370,22876,0,15m,2024-07-16 06:45:00.000
GBPTRYm,2024-07-16 07:00:00+00:00,42.69738,42.75674,42.69515,42.75456,1276,22214,0,15m,2024-07-16 07:00:00.000
GBPTRYm,2024-07-16 07:15:00+00:00,42.75475,42.78184,42.75295,42.77738,1149,22499,0,15m,2024-07-16 07:15:00.000
GBPTRYm,2024-07-16 07:30:00+00:00,42.77736,42.7953,42.77522,42.79332,1182,22112,0,15m,2024-07-16 07:30:00.000
GBPTRYm,2024-07-16 07:45:00+00:00,42.79331,42.81348,42.79241,42.80213,1117,22291,0,15m,2024-07-16 07:45:00.000
GBPTRYm,2024-07-16 08:00:00+00:00,42.80226,42.80309,42.78791,42.79544,1265,22455,0,15m,2024-07-16 08:00:00.000
GBPTRYm,2024-07-16 08:15:00+00:00,42.79548,42.80545,42.78847,42.79391,1151,22222,0,15m,2024-07-16 08:15:00.000
GBPTRYm,2024-07-16 08:30:00+00:00,42.7934,42.81041,42.78152,42.78274,1056,22064,0,15m,2024-07-16 08:30:00.000
GBPTRYm,2024-07-16 08:45:00+00:00,42.78253,42.80057,42.75808,42.78673,1193,22167,0,15m,2024-07-16 08:45:00.000
GBPTRYm,2024-07-16 09:00:00+00:00,42.78608,42.79454,42.78122,42.78228,1225,21874,0,15m,2024-07-16 09:00:00.000
GBPTRYm,2024-07-16 09:15:00+00:00,42.78222,42.79148,42.76773,42.78001,1221,22099,0,15m,2024-07-16 09:15:00.000
GBPTRYm,2024-07-16 09:30:00+00:00,42.77999,42.79585,42.77007,42.79585,1071,22243,0,15m,2024-07-16 09:30:00.000
GBPTRYm,2024-07-16 09:45:00+00:00,42.79594,42.81474,42.7931,42.8023,1137,22262,0,15m,2024-07-16 09:45:00.000
GBPTRYm,2024-07-16 10:00:00+00:00,42.80258,42.81141,42.79938,42.80757,1079,22149,0,15m,2024-07-16 10:00:00.000
GBPTRYm,2024-07-16 10:15:00+00:00,42.8074,42.81498,42.79677,42.79997,985,21938,0,15m,2024-07-16 10:15:00.000
