symbol,time,open,high,low,close,tickVolume,spread,volume,timeframe,brokerTime
AUDUSDm,2024-07-19 11:00:00+00:00,0.66906,0.66944,0.66906,0.66939,273,10,0,15m,2024-07-19 11:00:00.000
AUDUSDm,2024-07-19 11:15:00+00:00,0.66938,0.66954,0.66929,0.66954,261,10,0,15m,2024-07-19 11:15:00.000
AUDUSDm,2024-07-19 11:30:00+00:00,0.66955,0.66965,0.66935,0.66953,286,10,0,15m,2024-07-19 11:30:00.000
AUDUSDm,2024-07-19 11:45:00+00:00,0.66953,0.66963,0.66933,0.66947,278,10,0,15m,2024-07-19 11:45:00.000
AUDUSDm,2024-07-19 12:00:00+00:00,0.66947,0.66951,0.66898,0.66912,476,10,0,15m,2024-07-19 12:00:00.000
AUDUSDm,2024-07-19 12:15:00+00:00,0.66912,0.66934,0.66885,0.66903,405,10,0,15m,2024-07-19 12:15:00.000
AUDUSDm,2024-07-19 12:30:00+00:00,0.66903,0.66922,0.66885,0.66885,433,10,0,15m,2024-07-19 12:30:00.000
AUDUSDm,2024-07-19 12:45:00+00:00,0.66884,0.6692,0.6688,0.66895,377,10,0,15m,2024-07-19 12:45:00.000
AUDUSDm,2024-07-19 13:00:00+00:00,0.66896,0.66905,0.66869,0.6687,401,10,0,15m,2024-07-19 13:00:00.000
AUDUSDm,2024-07-19 13:15:00+00:00,0.66868,0.66896,0.66833,0.66886,590,10,0,15m,2024-07-19 13:15:00.000
AUDUSDm,2024-07-19 13:30:00+00:00,0.66886,0.66912,0.66845,0.66884,788,10,0,15m,2024-07-19 13:30:00.000
AUDUSDm,2024-07-19 13:45:00+00:00,0.66882,0.66934,0.66874,0.66913,628,10,0,15m,2024-07-19 13:45:00.000
AUDUSDm,2024-07-19 14:00:00+00:00,0.66912,0.66943,0.66901,0.66906,591,10,0,15m,2024-07-19 14:00:00.000
AUDUSDm,2024-07-19 14:15:00+00:00,0.66905,0.66931,0.66891,0.66902,640,10,0,15m,2024-07-19 14:15:00.000
AUDUSDm,2024-07-19 14:30:00+00:00,0.66904,0.66932,0.669,0.66903,663,10,0,15m,2024-07-19 14:30:00.000
AUDUSDm,2024-07-19 14:45:00+00:00,0.66904,0.66952,0.66904,0.66925,565,10,0,15m,2024-07-19 14:45:00.000
AUDUSDm,2024-07-19 15:00:00+00:00,0.66926,0.66948,0.66905,0.66912,553,10,0,15m,2024-07-19 15:00:00.000
AUDUSDm,2024-07-19 15:15:00+00:00,0.66912,0.66926,0.66888,0.66892,429,10,0,15m,2024-07-19 15:15:00.000
AUDUSDm,2024-07-19 15:30:00+00:00,0.66892,0.66907,0.6687,0.66892,485,10,0,15m,2024-07-19 15:30:00.000
AUDUSDm,2024-07-19 15:45:00+00:00,0.66892,0.66926,0.66891,0.66925,402,10,0,15m,2024-07-19 15:45:00.000
AUDUSDm,2024-07-19 16:00:00+00:00,0.66925,0.66932,0.66904,0.66919,422,10,0,15m,2024-07-19 16:00:00.000
AUDUSDm,2024-07-19 16:15:00+00:00,0.66919,0.66935,0.66894,0.66908,386,10,0,15m,2024-07-19 16:15:00.000
AUDUSDm,2024-07-19 16:30:00+00:00,0.66906,0.66915,0.66883,0.66883,359,10,0,15m,2024-07-19 16:30:00.000
AUDUSDm,2024-07-19 16:45:00+00:00,0.66883,0.66889,0.66853,0.66871,343,10,0,15m,2024-07-19 16:45:00.000
AUDUSDm,2024-07-19 17:00:00+00:00,0.66872,0.66874,0.66842,0.66861,372,10,0,15m,2024-07-19 17:00:00.000
AUDUSDm,2024-07-19 17:15:00+00:00,0.66861,0.66874,0.66841,0.66856,395,10,0,15m,2024-07-19 17:15:00.000
AUDUSDm,2024-07-19 17:30:00+00:00,0.66855,0.66875,0.66842,0.66857,377,10,0,15m,2024-07-19 17:30:00.000
