symbol,time,open,high,low,close,tickVolume,spread,volume,timeframe,brokerTime
BTCUSDm,2024-08-10 06:40:00+00:00,60487.64,60528.1,60456.4,60483.75,973,2976,0,5m,2024-08-10 06:40:00.000
BTCUSDm,2024-08-10 06:45:00+00:00,60483.75,60520.15,60428.19,60440.91,808,2976,0,5m,2024-08-10 06:45:00.000
BTCUSDm,2024-08-10 06:50:00+00:00,60440.91,60455.0,60420.07,60454.6,326,2976,0,5m,2024-08-10 06:50:00.000
BTCUSDm,2024-08-10 06:55:00+00:00,60458.51,60496.44,60453.86,60470.74,721,3000,0,5m,2024-08-10 06:55:00.000
BTCUSDm,2024-08-10 07:00:00+00:00,60470.74,60542.11,60470.74,60528.98,879,2989,0,5m,2024-08-10 07:00:00.000
BTCUSDm,2024-08-10 07:05:00+00:00,60528.99,60566.79,60507.86,60517.88,1049,2989,0,5m,2024-08-10 07:05:00.000
BTCUSDm,2024-08-10 07:10:00+00:00,60517.89,60633.16,60509.61,60619.58,696,2991,0,5m,2024-08-10 07:10:00.000
BTCUSDm,2024-08-10 07:15:00+00:00,60619.58,60679.88,60551.76,60622.07,821,2975,0,5m,2024-08-10 07:15:00.000
BTCUSDm,2024-08-10 07:20:00+00:00,60622.06,60709.22,60616.67,60633.69,1061,2964,0,5m,2024-08-10 07:20:00.000
BTCUSDm,2024-08-10 07:25:00+00:00,60633.69,60646.36,60610.93,60636.75,497,2914,0,5m,2024-08-10 07:25:00.000
BTCUSDm,2024-08-10 07:30:00+00:00,60636.32,60703.96,60612.11,60682.33,588,2866,0,5m,2024-08-10 07:30:00.000
BTCUSDm,2024-08-10 07:35:00+00:00,60682.33,60740.79,60666.73,60731.74,501,2829,0,5m,2024-08-10 07:35:00.000
BTCUSDm,2024-08-10 07:40:00+00:00,60731.74,60742.51,60689.28,60733.3,482,2780,0,5m,2024-08-10 07:40:00.000
BTCUSDm,2024-08-10 07:45:00+00:00,60733.66,60786.12,60684.76,60759.87,593,2730,0,5m,2024-08-10 07:45:00.000
BTCUSDm,2024-08-10 07:50:00+00:00,60759.6,60820.17,60751.61,60776.14,698,2719,0,5m,2024-08-10 07:50:00.000
