symbol,time,open,high,low,close,tickVolume,spread,volume,timeframe,brokerTime
EURUSDm,2023-12-28 04:00:00+00:00,1.11181,1.11252,1.11045,1.11162,5361,10,0,4h,2023-12-28 04:00:00.000
EURUSDm,2023-12-28 08:00:00+00:00,1.11163,1.11391,1.11038,1.11195,9980,10,0,4h,2023-12-28 08:00:00.000
EURUSDm,2023-12-28 12:00:00+00:00,1.11195,1.11197,1.10717,1.11062,14253,10,0,4h,2023-12-28 12:00:00.000
EURUSDm,2023-12-28 16:00:00+00:00,1.11061,1.11063,1.10547,1.1064,10027,10,0,4h,2023-12-28 16:00:00.000
EURUSDm,2023-12-28 20:00:00+00:00,1.1064,1.10702,1.10562,1.10673,4307,10,0,4h,2023-12-28 20:00:00.000
EURUSDm,2023-12-29 00:00:00+00:00,1.10676,1.1084,1.10633,1.10648,4656,10,0,4h,2023-12-29 00:00:00.000
EURUSDm,2023-12-29 04:00:00+00:00,1.10648,1.10758,1.10604,1.10656,4676,10,0,4h,2023-12-29 04:00:00.000
EURUSDm,2023-12-29 08:00:00+00:00,1.10653,1.10771,1.10437,1.10759,9116,10,0,4h,2023-12-29 08:00:00.000
EURUSDm,2023-12-29 12:00:00+00:00,1.10761,1.10802,1.1042,1.10469,14209,10,0,4h,2023-12-29 12:00:00.000
EURUSDm,2023-12-29 16:00:00+00:00,1.10466,1.10664,1.10377,1.104,12554,10,0,4h,2023-12-29 16:00:00.000
EURUSDm,2023-12-29 20:00:00+00:00,1.10402,1.10503,1.10336,1.10369,2473,10,0,4h,2023-12-29 20:00:00.000
EURUSDm,2024-01-01 20:00:00+00:00,1.10268,1.10369,1.10268,1.10306,1195,127,0,4h,2024-01-01 20:00:00.000
EURUSDm,2024-01-02 00:00:00+00:00,1.10304,1.10385,1.10157,1.10226,3745,40,0,4h,2024-01-02 00:00:00.000
EURUSDm,2024-01-02 04:00:00+00:00,1.10226,1.10359,1.10133,1.10134,4578,40,0,4h,2024-01-02 04:00:00.000
EURUSDm,2024-01-02 08:00:00+00:00,1.10141,1.10375,1.09661,1.09684,11721,10,0,4h,2024-01-02 08:00:00.000
EURUSDm,2024-01-02 12:00:00+00:00,1.09687,1.09714,1.09406,1.09431,17625,10,0,4h,2024-01-02 12:00:00.000
EURUSDm,2024-01-02 16:00:00+00:00,1.09431,1.09613,1.09404,1.09461,9571,10,0,4h,2024-01-02 16:00:00.000
EURUSDm,2024-01-02 20:00:00+00:00,1.09462,1.09508,1.09361,1.09411,4366,10,0,4h,2024-01-02 20:00:00.000
EURUSDm,2024-01-03 00:00:00+00:00,1.09413,1.09619,1.09407,1.09604,3938,10,0,4h,2024-01-03 00:00:00.000
EURUSDm,2024-01-03 04:00:00+00:00,1.09605,1.09624,1.09508,1.09599,4832,10,0,4h,2024-01-03 04:00:00.000
EURUSDm,2024-01-03 08:00:00+00:00,1.09597,1.0965,1.09151,1.09192,11305,10,0,4h,2024-01-03 08:00:00.000
EURUSDm,2024-01-03 12:00:00+00:00,1.09192,1.09383,1.08976,1.09041,20301,8,0,4h,2024-01-03 12:00:00.000
EURUSDm,2024-01-03 16:00:00+00:00,1.09043,1.09253,1.08924,1.09172,16101,10,0,4h,2024-01-03 16:00:00.000
EURUSDm,2024-01-03 20:00:00+00:00,1.09174,1.09269,1.09091,1.09253,6066,10,0,4h,2024-01-03 20:00:00.000
EURUSDm,2024-01-04 00:00:00+00:00,1.09254,1.09302,1.09156,1.09257,4424,10,0,4h,2024-01-04 00:00:00.000
EURUSDm,2024-01-04 04:00:00+00:00,1.09257,1.09432,1.09206,1.09373,6882,10,0,4h,2024-01-04 04:00:00.000
EURUSDm,2024-01-04 08:00:00+00:00,1.09374,1.09718,1.09341,1.09476,12498,10,0,4h,2024-01-04 08:00:00.000
EURUSDm,2024-01-04 12:00:00+00:00,1.09474,1.0965,1.09324,1.09548,16471,10,0,4h,2024-01-04 12:00:00.000
EURUSDm,2024-01-04 16:00:00+00:00,1.09549,1.09636,1.09415,1.09467,9104,10,0,4h,2024-01-04 16:00:00.000
EURUSDm,2024-01-04 20:00:00+00:00,1.09465,1.09496,1.09409,1.09457,4146,10,0,4h,2024-01-04 20:00:00.000
EURUSDm,2024-01-05 00:00:00+00:00,1.09456,1.09555,1.09387,1.09388,4290,10,0,4h,2024-01-05 00:00:00.000
EURUSDm,2024-01-05 04:00:00+00:00,1.09388,1.09408,1.09221,1.09227,5027,10,0,4h,2024-01-05 04:00:00.000
EURUSDm,2024-01-05 08:00:00+00:00,1.09225,1.093,1.09023,1.09137,10475,10,0,4h,2024-01-05 08:00:00.000
EURUSDm,2024-01-05 12:00:00+00:00,1.0914,1.09981,1.08759,1.09778,33398,10,0,4h,2024-01-05 12:00:00.000
EURUSDm,2024-01-05 16:00:00+00:00,1.09779,1.09802,1.09348,1.09448,15415,10,0,4h,2024-01-05 16:00:00.000
EURUSDm,2024-01-05 20:00:00+00:00,1.09448,1.09468,1.09353,1.09417,4042,10,0,4h,2024-01-05 20:00:00.000
EURUSDm,2024-01-07 20:00:00+00:00,1.09399,1.09444,1.09303,1.09394,1184,40,0,4h,2024-01-07 20:00:00.000
EURUSDm,2024-01-08 00:00:00+00:00,1.0941,1.09527,1.0931,1.09325,4504,10,0,4h,2024-01-08 00:00:00.000
EURUSDm,2024-01-08 04:00:00+00:00,1.09326,1.09519,1.09302,1.09448,5758,10,0,4h,2024-01-08 04:00:00.000
EURUSDm,2024-01-08 08:00:00+00:00,1.09449,1.09502,1.09222,1.09375,11674,10,0,4h,2024-01-08 08:00:00.000
EURUSDm,2024-01-08 12:00:00+00:00,1.09374,1.09741,1.09368,1.09693,15487,10,0,4h,2024-01-08 12:00:00.000
EURUSDm,2024-01-08 16:00:00+00:00,1.09695,1.09785,1.09485,1.09605,9025,10,0,4h,2024-01-08 16:00:00.000
EURUSDm,2024-01-08 20:00:00+00:00,1.09606,1.09606,1.09442,1.09491,4580,10,0,4h,2024-01-08 20:00:00.000
EURUSDm,2024-01-09 00:00:00+00:00,1.09493,1.09659,1.09488,1.09623,5234,10,0,4h,2024-01-09 00:00:00.000
EURUSDm,2024-01-09 04:00:00+00:00,1.09623,1.09625,1.09457,1.09562,5571,10,0,4h,2024-01-09 04:00:00.000
EURUSDm,2024-01-09 08:00:00+00:00,1.0956,1.09562,1.09282,1.09309,10724,10,0,4h,2024-01-09 08:00:00.000
EURUSDm,2024-01-09 12:00:00+00:00,1.0931,1.09509,1.0917,1.09175,15584,10,0,4h,2024-01-09 12:00:00.000
EURUSDm,2024-01-09 16:00:00+00:00,1.09174,1.09397,1.09097,1.09247,9933,10,0,4h,2024-01-09 16:00:00.000
EURUSDm,2024-01-09 20:00:00+00:00,1.09248,1.09321,1.09231,1.09311,3907,10,0,4h,2024-01-09 20:00:00.000
EURUSDm,2024-01-10 00:00:00+00:00,1.09313,1.09359,1.09258,1.09288,4656,10,0,4h,2024-01-10 00:00:00.000
EURUSDm,2024-01-10 04:00:00+00:00,1.09286,1.0945,1.09232,1.09257,5699,10,0,4h,2024-01-10 04:00:00.000
EURUSDm,2024-01-10 08:00:00+00:00,1.09258,1.0955,1.09222,1.09456,9565,10,0,4h,2024-01-10 08:00:00.000
EURUSDm,2024-01-10 12:00:00+00:00,1.09455,1.09688,1.09315,1.09669,11250,10,0,4h,2024-01-10 12:00:00.000
EURUSDm,2024-01-10 16:00:00+00:00,1.09671,1.09704,1.09518,1.09698,7850,10,0,4h,2024-01-10 16:00:00.000
EURUSDm,2024-01-10 20:00:00+00:00,1.09699,1.09743,1.09611,1.09735,4777,10,0,4h,2024-01-10 20:00:00.000
EURUSDm,2024-01-11 00:00:00+00:00,1.09737,1.09843,1.09726,1.09799,4462,10,0,4h,2024-01-11 00:00:00.000
EURUSDm,2024-01-11 04:00:00+00:00,1.09799,1.09881,1.09741,1.09784,4780,10,0,4h,2024-01-11 04:00:00.000
EURUSDm,2024-01-11 08:00:00+00:00,1.09785,1.0982,1.09581,1.09782,9495,10,0,4h,2024-01-11 08:00:00.000
EURUSDm,2024-01-11 12:00:00+00:00,1.09782,1.0998,1.09297,1.09459,30329,10,0,4h,2024-01-11 12:00:00.000
