symbol,time,open,high,low,close,tickVolume,spread,volume,timeframe,brokerTime
GBPTRYm,2024-07-01 15:30:00+00:00,41.19916,41.22526,41.19453,41.19456,2763,21280,0,30m,2024-07-01 15:30:00.000
GBPTRYm,2024-07-01 16:00:00+00:00,41.19449,41.24494,41.18783,41.22631,2557,22177,0,30m,2024-07-01 16:00:00.000
GBPTRYm,2024-07-01 16:30:00+00:00,41.22632,41.23355,41.19524,41.20974,2699,21623,0,30m,2024-07-01 16:30:00.000
GBPTRYm,2024-07-01 17:00:00+00:00,41.20974,41.22808,41.20453,41.2111,2187,21177,0,30m,2024-07-01 17:00:00.000
GBPTRYm,2024-07-01 17:30:00+00:00,41.21111,41.21111,41.18057,41.18183,2343,21568,0,30m,2024-07-01 17:30:00.000
GBPTRYm,2024-07-01 18:00:00+00:00,41.18181,41.18501,41.15006,41.16618,2572,21106,0,30m,2024-07-01 18:00:00.000
GBPTRYm,2024-07-01 18:30:00+00:00,41.16606,41.18453,41.16016,41.1805,2106,21269,0,30m,2024-07-01 18:30:00.000
GBPTRYm,2024-07-01 19:00:00+00:00,41.18046,41.1937,41.17536,41.17814,1752,22494,0,30m,2024-07-01 19:00:00.000
GBPTRYm,2024-07-01 19:30:00+00:00,41.17853,41.19197,41.1755,41.18336,1711,22357,0,30m,2024-07-01 19:30:00.000
GBPTRYm,2024-07-01 20:00:00+00:00,41.183,41.20217,41.16931,41.17979,1456,22338,0,30m,2024-07-01 20:00:00.000
GBPTRYm,2024-07-01 20:30:00+00:00,41.1798,41.19404,41.14159,41.16261,1508,22070,0,30m,2024-07-01 20:30:00.000
GBPTRYm,2024-07-01 21:00:00+00:00,41.1618,41.1618,41.04366,41.06556,521,39448,0,30m,2024-07-01 21:00:00.000
GBPTRYm,2024-07-01 21:30:00+00:00,41.0664,41.12248,41.02919,41.11065,692,35888,0,30m,2024-07-01 21:30:00.000
GBPTRYm,2024-07-01 22:00:00+00:00,41.12104,41.12104,41.05361,41.10956,923,36056,0,30m,2024-07-01 22:00:00.000
GBPTRYm,2024-07-01 22:30:00+00:00,41.10958,41.12127,41.07946,41.07946,666,36196,0,30m,2024-07-01 22:30:00.000
GBPTRYm,2024-07-01 23:00:00+00:00,41.08097,41.16286,41.08094,41.15702,885,27992,0,30m,2024-07-01 23:00:00.000
GBPTRYm,2024-07-01 23:30:00+00:00,41.15702,41.16287,41.15126,41.16163,898,26511,0,30m,2024-07-01 23:30:00.000
