symbol,time,open,high,low,close,tickVolume,spread,volume,timeframe,brokerTime
EURCADm,2024-07-05 01:00:00+00:00,1.47164,1.4722,1.47158,1.47209,344,20,0,30m,2024-07-05 01:00:00.000
EURCADm,2024-07-05 01:30:00+00:00,1.47208,1.4721,1.47165,1.47169,363,20,0,30m,2024-07-05 01:30:00.000
EURCADm,2024-07-05 02:00:00+00:00,1.47167,1.47208,1.4716,1.47196,276,20,0,30m,2024-07-05 02:00:00.000
EURCADm,2024-07-05 02:30:00+00:00,1.47196,1.47225,1.47183,1.47225,265,20,0,30m,2024-07-05 02:30:00.000
EURCADm,2024-07-05 03:00:00+00:00,1.47226,1.47304,1.47224,1.47287,363,20,0,30m,2024-07-05 03:00:00.000
EURCADm,2024-07-05 03:30:00+00:00,1.47288,1.4729,1.47235,1.47245,312,20,0,30m,2024-07-05 03:30:00.000
EURCADm,2024-07-05 04:00:00+00:00,1.47245,1.47245,1.47215,1.47233,257,20,0,30m,2024-07-05 04:00:00.000
EURCADm,2024-07-05 04:30:00+00:00,1.47233,1.47246,1.47221,1.47241,260,20,0,30m,2024-07-05 04:30:00.000
EURCADm,2024-07-05 05:00:00+00:00,1.47241,1.47254,1.47226,1.47251,268,20,0,30m,2024-07-05 05:00:00.000
EURCADm,2024-07-05 05:30:00+00:00,1.47251,1.47265,1.47216,1.47223,299,20,0,30m,2024-07-05 05:30:00.000
EURCADm,2024-07-05 06:00:00+00:00,1.47223,1.47262,1.47202,1.47247,466,20,0,30m,2024-07-05 06:00:00.000
EURCADm,2024-07-05 06:30:00+00:00,1.4725,1.47308,1.47233,1.47234,515,20,0,30m,2024-07-05 06:30:00.000
EURCADm,2024-07-05 07:00:00+00:00,1.47236,1.47305,1.47185,1.47278,779,20,0,30m,2024-07-05 07:00:00.000
EURCADm,2024-07-05 07:30:00+00:00,1.47277,1.47327,1.47248,1.4731,615,20,0,30m,2024-07-05 07:30:00.000
EURCADm,2024-07-05 08:00:00+00:00,1.47308,1.47346,1.47268,1.4734,646,20,0,30m,2024-07-05 08:00:00.000
EURCADm,2024-07-05 08:30:00+00:00,1.4734,1.47352,1.47297,1.47299,460,20,0,30m,2024-07-05 08:30:00.000
EURCADm,2024-07-05 09:00:00+00:00,1.47296,1.47337,1.4729,1.47318,483,20,0,30m,2024-07-05 09:00:00.000
EURCADm,2024-07-05 09:30:00+00:00,1.47319,1.47346,1.47294,1.47312,443,20,0,30m,2024-07-05 09:30:00.000
EURCADm,2024-07-05 10:00:00+00:00,1.47313,1.47359,1.47286,1.47307,461,20,0,30m,2024-07-05 10:00:00.000
EURCADm,2024-07-05 10:30:00+00:00,1.47307,1.47327,1.47285,1.47307,473,20,0,30m,2024-07-05 10:30:00.000
EURCADm,2024-07-05 11:00:00+00:00,1.47307,1.47312,1.4727,1.47283,452,20,0,30m,2024-07-05 11:00:00.000
EURCADm,2024-07-05 11:30:00+00:00,1.47284,1.47302,1.4724,1.4727,494,20,0,30m,2024-07-05 11:30:00.000
EURCADm,2024-07-05 12:00:00+00:00,1.47272,1.47414,1.47269,1.47406,748,20,0,30m,2024-07-05 12:00:00.000
EURCADm,2024-07-05 12:30:00+00:00,1.47398,1.47682,1.47135,1.47509,2357,20,0,30m,2024-07-05 12:30:00.000
EURCADm,2024-07-05 13:00:00+00:00,1.47509,1.47579,1.47443,1.47514,1430,20,0,30m,2024-07-05 13:00:00.000
